# Time          1.5000E+00
# Units: Mole component in mineral/m^3 porous medium
    Distance      H+             HPO4--         Al+++          SiO2(aq)       UO2++          Bogusite(aq) 
   3.350000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   3.450000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   3.550000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   3.650000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   3.750000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   3.850000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   3.950000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   4.050000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   4.150000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   4.250000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   4.350000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   4.450000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   4.550000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   4.650000E+01  -9.043404E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   4.750000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   4.850000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   4.950000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   5.050000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   5.150000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   5.250000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   5.350000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   5.450000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   5.550000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   5.650000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   5.750000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   5.850000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   5.950000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   6.050000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   6.150000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   6.250000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   6.350000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   6.450000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   6.550000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   6.650000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   6.750000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   6.850000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   6.950000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   7.050000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   7.150000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   7.250000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   7.350000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   7.450000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   7.550000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   7.650000E+01  -9.043405E+00   0.000000E+00   3.014468E+00   1.182970E+01   0.000000E+00   6.360000E-04
   7.750000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   7.850000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   7.950000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   8.050000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   8.150000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   8.250000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   8.350000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   8.450000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   8.550000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   8.650000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   8.750000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   8.850000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   8.950000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   9.050000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   9.150000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   9.250000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   9.350000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   9.450000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   9.550000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   9.650000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   9.750000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   9.850000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
   9.950000E+01  -9.043406E+00   0.000000E+00   3.014469E+00   1.182970E+01   0.000000E+00   6.360000E-04
